batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
273,0.763656,0.004225,44.227118,1.126790,0.000000
274,0.729175,0.023814,26.950830,1.117924,-0.000000
275,0.721843,0.013804,25.570740,1.121539,0.000000
276,0.690587,0.015954,11.516769,1.113049,0.000000
277,0.734039,0.058091,13.502537,1.095818,0.000000
278,0.733906,0.031088,3.680551,1.088033,0.000000
279,0.751071,0.005577,21.464658,1.096623,0.000000
280,0.758278,0.008013,10.718600,1.103605,-0.000000
281,0.806037,0.003725,12.075866,1.101586,-0.000000
282,0.792111,-0.000247,12.589061,1.110327,-0.000000
283,0.765869,10.581225,13.483026,1.135381,0.000000
284,0.782050,0.015876,13.568929,1.161828,0.000000
285,0.679620,0.076861,4.522980,1.146547,0.000000
286,0.779143,0.015857,5.651919,1.122833,-0.000000
287,0.680061,0.571745,12.681195,1.117704,-0.000000
288,0.744490,0.005810,4.663421,1.109482,-0.000000
289,0.630233,0.040869,9.522273,1.094266,-0.000000
290,0.680978,0.048671,5.982578,1.070111,0.000000
291,0.696058,0.027611,5.042092,1.048031,-0.000000
292,0.687091,0.027248,2.043520,1.007460,-0.000000
293,0.700652,0.199047,3.401436,0.972272,-0.000000
294,0.759935,0.058843,1.214792,0.945109,0.000000
295,0.771795,0.007572,1.181223,0.903923,0.000000
296,0.722913,0.015368,1.228949,0.859415,0.000000
297,0.628978,0.037954,11.713084,0.846813,0.000000
298,0.668041,0.039557,2.239852,0.850171,0.000000
299,0.707420,0.022219,1.633114,0.847073,0.000000
300,0.726839,0.028488,1.477291,0.825847,-0.000000
301,0.751218,0.009246,8.438539,0.813535,-0.000000
302,0.750693,0.010292,1.774442,0.812055,-0.000000
303,0.781188,0.019031,2.324586,0.786658,-0.000000
304,0.788206,-0.002628,7.984330,0.779997,0.000000
305,0.796526,-0.005305,4.756487,0.801984,0.000000
306,0.793065,-0.000522,12.378795,0.810873,-0.000000
307,0.801767,-0.000102,2.442533,0.822636,0.000000
308,0.781560,-0.002545,5.522455,0.834412,0.000000
309,0.799742,-0.002970,16.752258,0.850478,0.000000
310,0.810836,-0.001146,15.655235,0.876931,0.000000
311,0.785063,-0.000275,4.785082,0.887193,0.000000
312,0.804195,-0.002167,18.952229,0.901387,0.000000
313,0.795021,0.013592,2.905726,0.904928,-0.000000
314,0.805877,-0.001982,20.036262,0.887551,0.000000
315,0.810313,-0.002318,17.490901,0.890307,-0.000000
316,0.798335,-0.003588,18.705412,0.915685,0.000000
317,0.774163,0.167422,11.240152,0.946087,0.000000
318,0.740768,-0.000535,41.330362,0.971823,0.000000
319,0.752600,0.031623,32.266010,0.990220,0.000000
320,0.780108,-0.000268,30.184349,0.996932,0.000000
321,0.769412,0.124457,24.057497,0.995894,-0.000000
322,0.738595,0.004900,17.537456,0.982858,-0.000000
323,0.783777,0.149392,24.225882,0.996368,0.000000
324,0.774958,0.015835,9.949244,1.006425,0.000000
325,0.675594,0.068170,7.628476,0.993372,-0.000000
326,0.649645,0.003927,12.277447,0.995541,0.000000
327,0.674121,0.039811,11.199262,1.004753,0.000000
328,0.748566,0.115056,8.838405,0.997743,0.000000
329,0.735995,0.049767,3.884754,0.986775,-0.000000
330,0.755957,0.019472,3.423697,0.968091,0.000000
331,0.768338,0.045349,5.317219,0.947058,-0.000000
332,0.756172,0.006482,3.493735,0.937294,0.000000
333,0.762727,0.014352,3.676242,0.926574,-0.000000
334,0.737750,0.004278,3.098835,0.910133,-0.000000
335,0.653777,0.039095,1.161835,0.882637,0.000000
336,0.619214,0.008616,2.960027,0.867339,0.000000
337,0.740918,0.005986,0.733033,0.846307,0.000000
338,0.742169,0.033952,1.234281,0.829984,0.000000
339,0.676268,0.083119,2.952590,0.815437,-0.000000
340,0.692545,0.011557,1.531481,0.797724,0.000000
341,0.662165,0.343678,2.166213,0.779083,-0.000000
342,0.724705,0.013546,1.163273,0.779494,0.000000
343,0.750168,0.018265,1.764363,0.777704,-0.000000
344,0.729238,0.020798,3.917213,0.765325,0.000000
345,0.752131,-0.000210,1.729214,0.759632,-0.000000
346,0.788977,0.064122,4.036108,0.761241,-0.000000
347,0.760059,0.008430,2.383992,0.754458,-0.000000
348,0.743996,0.012538,1.467958,0.758429,0.000000
349,0.751266,0.001669,1.076946,0.767189,-0.000000
350,0.752731,-0.006846,1.155723,0.757710,0.000000
351,0.764442,0.021792,6.435361,0.757857,0.000000
352,0.759549,0.033791,15.867510,0.759387,0.000000
353,0.752621,0.040363,3.275442,0.750911,0.000000
354,0.735023,-0.001204,19.795976,0.747590,-0.000000
355,0.773884,-0.001427,22.287557,0.761026,0.000000
356,0.756898,-0.001258,13.294074,0.783927,-0.000000
357,0.766523,0.005796,5.704067,0.783757,0.000000
358,0.771840,0.078273,6.509177,0.779739,0.000000
359,0.792006,-0.008216,20.964254,0.808232,0.000000
360,0.659334,0.030485,9.090819,0.829025,-0.000000
361,0.713725,0.052497,8.497000,0.817536,0.000000
362,0.742979,0.015775,4.307491,0.822113,0.000000
363,0.798883,0.002553,7.823070,0.824399,-0.000000
364,0.711650,0.011945,3.228675,0.806501,0.000000
365,0.799969,0.000580,8.447096,0.805835,0.000000
366,0.763001,0.000689,13.248751,0.826229,0.000000
367,0.783234,0.009751,4.684217,0.827376,0.000000
368,0.747523,0.004532,14.339668,0.822257,0.000000
369,0.808079,0.000888,25.101752,0.824948,-0.000000
370,0.803974,0.009571,9.390633,0.820159,-0.000000
371,0.811006,0.006477,42.857133,0.824184,-0.000000
372,0.786907,-0.000298,36.902459,0.846124,0.000000
373,0.807040,-0.002293,20.772913,0.857310,-0.000000
374,0.778932,-0.003174,30.705710,0.868864,-0.000000
375,0.760450,0.054066,17.105619,0.884760,0.000000
376,0.805332,0.002550,21.795678,0.891188,0.000000
377,0.725530,0.002272,15.865000,0.909861,-0.000000
378,0.772053,-0.004571,10.365120,0.923933,-0.000000
379,0.754751,0.007611,10.282765,0.920692,-0.000000
380,0.745980,0.302150,8.682422,0.927075,0.000000
381,0.738226,0.011213,4.975975,0.934320,0.000000
382,0.734489,0.027324,2.827622,0.934156,-0.000000
383,0.789623,0.002324,4.949022,0.932054,0.000000
384,0.773412,0.026703,5.835186,0.932939,0.000000
385,0.766437,0.033069,2.699335,0.922081,0.000000
386,0.695722,-0.001585,7.974335,0.919117,-0.000000
387,0.732917,0.046865,11.726509,0.925884,-0.000000
388,0.770968,0.111746,2.199711,0.922851,0.000000
389,0.763294,0.036791,1.880095,0.901288,0.000000
390,0.756094,0.016638,3.132459,0.887733,0.000000
391,0.775675,-0.003107,8.674711,0.890905,-0.000000
392,0.796160,0.004829,4.581954,0.891122,-0.000000
393,0.759803,0.007360,4.138824,0.881382,0.000000
394,0.802814,0.032309,6.206899,0.887287,0.000000
395,0.802107,-0.004802,13.639034,0.908582,0.000000
396,0.813789,0.009017,22.140486,0.937152,-0.000000
397,0.807422,0.156597,21.693201,0.963867,-0.000000
398,0.810910,-0.003414,38.490733,0.999652,-0.000000
399,0.768394,0.005026,20.466738,1.023795,0.000000
400,0.787581,-0.000154,48.722800,1.038493,-0.000000
401,0.787897,0.002322,37.524420,1.039516,-0.000000
402,0.821697,0.000092,57.697999,1.055231,0.000000
403,0.808785,-0.002129,35.609603,1.086419,-0.000000
