batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
308,0.818920,0.007126,23.656812,1.706961,-0.000000
309,0.803286,0.086192,20.784332,1.709046,-0.000000
310,0.823862,0.008946,28.787008,1.691883,-0.000000
311,0.802930,0.016273,16.125098,1.687994,0.000000
312,0.780204,0.013720,14.320076,1.681580,-0.000000
313,0.809590,0.019909,13.568889,1.670212,-0.000000
314,0.772948,0.019117,10.093493,1.663940,0.000000
315,0.801924,0.020215,18.324396,1.651790,0.000000
316,0.812055,0.005033,21.658937,1.648718,0.000000
317,0.774984,0.001960,11.076317,1.644854,-0.000000
318,0.803657,0.034078,13.419129,1.630621,-0.000000
319,0.802305,0.012851,14.519207,1.629641,0.000000
320,0.803828,0.008725,15.542347,1.625175,-0.000000
321,0.797678,0.004127,15.812704,1.632708,0.000000
322,0.790961,0.012690,8.543044,1.636776,0.000000
323,0.794232,1.652108,8.638533,1.639098,0.000000
324,0.799029,0.004064,12.300779,1.644851,-0.000000
325,0.800643,0.020124,17.033635,1.647611,0.000000
326,0.802718,0.012969,14.909752,1.663262,-0.000000
327,0.805480,0.029007,25.086905,1.681789,-0.000000
328,0.797128,0.004271,12.567501,1.693454,-0.000000
329,0.810835,0.003999,23.980163,1.692716,0.000000
330,0.814711,0.007673,23.307163,1.693540,0.000000
331,0.824685,-0.001549,24.745312,1.711596,0.000000
332,0.821815,0.003801,20.506371,1.730898,0.000000
333,0.814215,0.030701,17.639159,1.711854,-0.000000
334,0.824669,-0.001419,28.455435,1.702779,0.000000
335,0.824861,-0.001825,32.028107,1.709919,-0.000000
336,0.817154,0.008715,22.768832,1.713415,0.000000
337,0.824162,-0.000957,31.688341,1.718631,-0.000000
338,0.819983,0.019220,25.480646,1.734371,-0.000000
339,0.816641,0.010228,14.656766,1.742228,0.000000
340,0.822520,0.006856,27.713370,1.737813,-0.000000
341,0.824623,0.018761,16.868061,1.738981,-0.000000
342,0.829820,0.001064,32.447126,1.755615,-0.000000
343,0.823817,0.131027,19.694733,1.772860,0.000000
344,0.821100,0.005165,12.328793,1.783568,0.000000
345,0.826013,0.013962,13.050606,1.822779,0.000000
346,0.812023,0.892316,15.078032,1.834801,0.000000
347,0.807087,0.010083,7.712382,1.810197,-0.000000
348,0.812564,0.068411,6.620085,1.777315,0.000000
349,0.812142,0.018527,7.663474,1.745458,0.000000
350,0.820860,0.021665,12.483314,1.749344,-0.000000
351,0.811916,0.000306,7.562046,1.763846,0.000000
352,0.810407,0.012860,6.377679,1.761653,0.000000
353,0.784455,0.048065,4.769456,1.757120,0.000000
354,0.806834,0.000563,8.490934,1.743964,0.000000
355,0.806909,0.004290,5.906468,1.744587,-0.000000
356,0.819948,0.167349,14.193861,1.741220,0.000000
357,0.822243,0.002255,14.219902,1.733822,0.000000
358,0.821368,0.001974,8.668636,1.741109,0.000000
359,0.835335,0.021468,29.909996,1.746365,-0.000000
360,0.830839,-0.003303,24.111671,1.754894,0.000000
361,0.796617,0.018143,3.365778,1.742130,0.000000
362,0.792181,0.024211,3.339674,1.721640,0.000000
363,0.799768,0.006998,5.304577,1.717817,-0.000000
364,0.818831,0.034408,15.386903,1.723543,0.000000
365,0.836603,0.038018,35.823859,1.717876,-0.000000
366,0.837582,0.197300,28.602862,1.714428,-0.000000
367,0.845828,0.004826,29.317250,1.722515,-0.000000
368,0.838832,0.012862,23.197701,1.714227,0.000000
369,0.835553,0.014356,43.216482,1.698171,0.000000
370,0.814105,0.004701,65.252058,1.704551,-0.000000
371,0.808107,0.008603,60.238119,1.701818,0.000000
372,0.847990,0.004119,40.162130,1.704053,0.000000
373,0.854313,0.015399,42.783977,1.698160,-0.000000
374,0.849921,0.000605,22.526064,1.692097,0.000000
375,0.855025,0.029046,43.747888,1.686289,-0.000000
376,0.856144,-0.001957,38.644751,1.703011,0.000000
377,0.852338,0.002108,34.620253,1.740541,0.000000
378,0.850398,0.012153,38.801558,1.754402,-0.000000
379,0.835689,0.009982,34.063948,1.738781,-0.000000
380,0.818735,0.012082,46.724802,1.742925,0.000000
381,0.851994,0.023291,34.107615,1.755239,0.000000
382,0.836950,0.017840,38.709603,1.766006,0.000000
383,0.853706,0.021729,36.427380,1.782635,0.000000
384,0.854689,0.006336,43.989855,1.790441,0.000000
385,0.851659,0.006871,32.121762,1.794644,0.000000
386,0.852653,0.041066,23.621133,1.790133,0.000000
387,0.841515,0.063845,20.146290,1.776874,-0.000000
388,0.826138,0.022239,18.793472,1.751062,-0.000000
389,0.841354,0.031057,12.352343,1.719936,0.000000
390,0.843986,0.016319,40.658147,1.684045,0.000000
391,0.709467,0.135653,68.693508,1.673806,-0.000000
392,0.715907,0.023962,51.057611,1.669098,-0.000000
393,0.833155,0.010103,37.773007,1.652029,0.000000
394,0.848947,0.071917,32.459411,1.621095,-0.000000
395,0.851311,0.015171,24.229951,1.610338,0.000000
396,0.835022,0.004505,46.494625,1.608880,0.000000
397,0.850428,0.032938,37.404442,1.604769,0.000000
398,0.847943,0.000792,39.437364,1.617586,0.000000
